     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      9216,         0,         0,   0.428,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
     10240,         0,         0,   0.420,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
     19456,         0,         0,   0.576,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
     12288,         0,         0,   0.571,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
     12288,         0,         0,   0.623,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
    108544,         0,         0,    1.53,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
     26624,         0,         0,   0.814,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
     21070,         0,         0,   0.285,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
    408576,        17,         0,    5.05,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}","{""obs_mistake_mask=E"":17}"
     21504,         0,         0,   0.804,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
     17408,         0,         0,   0.829,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
     32334,         0,         0,   0.416,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
    157696,         3,         0,    2.25,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}","{""obs_mistake_mask=E"":3}"
     42522,         1,         0,   0.649,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}","{""obs_mistake_mask=E"":1}"
     28348,         0,         0,   0.392,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
     26624,         1,         0,   0.387,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}","{""obs_mistake_mask=E"":1}"
      1724,         0,         0,   0.030,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
     14336,         0,         0,   0.222,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
      4671,         0,         0,   0.078,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
      3114,         0,         0,   0.066,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
      3072,         0,         0,   0.039,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
        41,         0,         0,   0.001,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
      3072,         0,         0,   0.084,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
     38912,         0,         0,    1.13,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
        14,         0,         0,   0.001,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
        10,         0,         0,   0.001,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
        10,         0,         0,   0.001,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
         3,         0,         0,   0.001,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
         3,         0,         0,   0.001,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
         1,         0,         0,   0.001,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
         1,         0,         0,   0.001,pymatching,7a3aefc2a0d034cdad01f12f3adf4bb59c035b5fef5ebcc7f81fc8b8a2b78697,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
     30720,         0,         0,    1.14,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
     23552,         1,         0,    1.11,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}","{""obs_mistake_mask=E"":1}"
       273,         0,         0,   0.020,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
       273,         0,         0,   0.015,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
       273,         0,         0,   0.018,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
      1024,         0,         0,   0.030,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
      1024,         0,         0,   0.051,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
      1024,         0,         0,   0.030,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
      1024,         0,         0,   0.031,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
      1024,         0,         0,   0.068,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
      1024,         0,         0,   0.050,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
      1024,         0,         0,   0.049,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
      2048,         0,         0,   0.065,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
      1024,         0,         0,   0.080,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
      1024,         0,         0,   0.042,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
      2048,         0,         0,   0.064,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
      1024,         0,         0,   0.041,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
      1024,         0,         0,   0.063,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
      1024,         0,         0,   0.054,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
      2048,         0,         0,   0.081,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
      3072,         0,         0,   0.100,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
      2048,         0,         0,   0.108,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
      2048,         0,         0,   0.132,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
      4096,         0,         0,   0.122,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
    490496,         0,         0,    16.3,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
      2048,         0,         0,   0.101,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
      3072,         0,         0,   0.153,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
      3072,         0,         0,   0.174,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
      4096,         0,         0,   0.156,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
      3072,         0,         0,   0.154,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
      7168,         0,         0,   0.215,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
      6144,         0,         0,   0.236,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
      4096,         0,         0,   0.241,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
     52224,         0,         0,    1.58,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
     10240,         0,         0,   0.306,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
    436224,         0,         0,    16.4,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
     38912,         0,         0,    1.59,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
      7168,         0,         0,   0.303,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
     32768,         1,         0,    1.59,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}","{""obs_mistake_mask=E"":1}"
      6144,         1,         0,   0.333,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}","{""obs_mistake_mask=E"":1}"
     14336,         0,         0,   0.428,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
     10240,         0,         0,   0.454,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
      8192,         0,         0,   0.421,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
     19456,         0,         0,   0.587,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
      9216,         0,         0,   0.581,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
      8192,         0,         0,   0.629,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
     26624,         0,         0,   0.813,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
     11264,         0,         0,   0.819,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
     16384,         0,         0,   0.864,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
     68608,         0,         0,    2.17,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
     51200,         0,         0,    2.19,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
     33792,         1,         0,    2.20,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}","{""obs_mistake_mask=E"":1}"
     36864,         0,         0,    1.13,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
     14336,         1,         0,    1.13,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}","{""obs_mistake_mask=E"":1}"
     24576,         0,         0,    1.16,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
     52224,         0,         0,    1.55,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
     24576,         1,         0,    1.56,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}","{""obs_mistake_mask=E"":1}"
     34816,         0,         0,    1.57,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
     98304,         0,         0,    3.05,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
     71680,         0,         0,    3.05,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
     55296,         3,         0,    3.08,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}","{""obs_mistake_mask=E"":3}"
     72704,         0,         0,    2.18,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
     44032,         0,         0,    2.20,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
     56320,         0,         0,    2.18,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
    137216,         0,         0,    4.27,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
    103424,         0,         0,    4.28,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
     82944,         1,         0,    4.30,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}","{""obs_mistake_mask=E"":1}"
    102400,         0,         0,    3.04,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
     59392,         2,         0,    3.09,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}","{""obs_mistake_mask=E"":2}"
     73728,         0,         0,    3.08,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
    346112,         4,         0,    16.4,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}","{""obs_mistake_mask=E"":4}"
    591872,         1,         0,    22.9,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}","{""obs_mistake_mask=E"":1}"
    708608,         0,         0,    22.9,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
    142336,         0,         0,    4.26,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
     72704,         4,         0,    4.27,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}","{""obs_mistake_mask=E"":4}"
     86016,         0,         0,    4.29,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
    436224,         7,         0,    22.9,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}","{""obs_mistake_mask=E"":7}"
    178176,         0,         0,    5.97,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
    124928,         0,         0,    6.00,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
    101376,         4,         0,    6.00,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}","{""obs_mistake_mask=E"":4}"
    197632,         0,         0,    5.97,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
     82944,         0,         0,    5.94,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}",
    116736,         0,         0,    5.95,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
    616448,         0,         0,    22.9,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
    516096,         2,         0,    22.9,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}","{""obs_mistake_mask=E"":2}"
    261120,         0,         0,    8.35,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
    193536,         1,         0,    8.36,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}","{""obs_mistake_mask=E"":1}"
    139264,         1,         0,    8.34,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}","{""obs_mistake_mask=E"":1}"
    279552,         0,         0,    8.34,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
    160768,         3,         0,    8.39,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}","{""obs_mistake_mask=E"":3}"
    202752,         0,         0,    8.39,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
    483328,        12,         0,    22.9,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}","{""obs_mistake_mask=E"":12}"
    359424,         0,         0,    11.7,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
    272384,         0,         0,    11.7,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
    222208,         1,         0,    11.7,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}","{""obs_mistake_mask=E"":1}"
    389120,         0,         0,    11.7,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
    216064,         4,         0,    11.7,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}","{""obs_mistake_mask=E"":4}"
    275456,         1,         0,    11.7,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}","{""obs_mistake_mask=E"":1}"
    594900,         0,         0,    20.8,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
    904192,         1,         0,    29.6,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}","{""obs_mistake_mask=E"":1}"
    749568,         0,         0,    32.1,pymatching,e0b317a6a7a12d5695fe1fed162a98f65e9304b623e114f5001f279c6f80c469,"{""d"":7,""p"":0.00021544346900318845,""r"":7}",
     89044,         0,         0,    3.03,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
    328704,         0,         0,    10.7,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
    220069,         0,         0,    6.51,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
     93184,         0,         0,    3.37,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
    594944,        13,         0,    32.1,pymatching,f383dc08773118847af67e267dfe87fc32c4c76469971773d81dabd9204a2df0,"{""d"":7,""p"":0.00046415888336127773,""r"":7}","{""obs_mistake_mask=E"":13}"
     55717,         0,         0,    1.65,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
     53248,         0,         0,    1.66,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
     36864,         0,         0,    1.32,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
     45651,         0,         0,    1.44,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
     11710,         0,         0,   0.336,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
     11710,         0,         0,   0.347,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
     11264,         0,         0,   0.368,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
      8192,         0,         0,   0.226,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
      1024,         0,         0,   0.033,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
       591,         0,         0,   0.017,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
       143,         0,         0,   0.006,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
       446,         0,         0,   0.032,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
       106,         0,         0,   0.008,pymatching,44f38e61e25224b1ce171865c229450a639c4b61b55baa833a9e872b77db24eb,"{""d"":7,""p"":0.0001,""r"":7}",
